token,sandwich_count,usd_price,symbol,name,decimals
3EvzJ51Q2z9UT3jooycFDNLgDkixRDDcaexYJLupg8Jn,122.0,0.000108731243717697,BWT,OFFICIAL BARRON WILLIAM TRUMP,9.0
Es5eMjMSfwWZHgcSuiWvkx7DNVB4aqiHa4PAu5gzCg3N,122.0,0.000139524467139958,bliss,bliss,9.0
9CkwihKg8P62e7ix4D3mT1G2unGGgeXRZPWHBcYW2H4h,122.0,9.757487663e-06,PUMPPERPS,PumpPerps,9.0
328XSNCXExoDhyq6NvPbuQLUBK2gkDy1tCyxpyQHb8ea,122.0,8.8906103873657e-05,JOE,Joe rippa,9.0
4m5zrWMqNYsqqweJ5fewSwWsfaXq2Uxb3g4xmHYF2NQj,122.0,4.5774680893784e-05,QUALITY,High Quality Coin,9.0
2SanetxwVNjS33kPo5B94f1BuA4DSWey14vcX9xShABW,121.0,0.000125488298496591,hold,hold to win,9.0
6MrQKJL8c2tXP8qaNtZLzjYowocuXifRiGSduTnnMbJD,121.0,4.3018932499676e-05,boing,boing cat,9.0
BALKcn5xLxLGV18wVv6H2bq87sYZjPJzhPEWQCyNpump,121.0,2.136370424026e-06,CHWIBI,Fwogfication,9.0
FYA7MkpHdMSzUyS51vTLpcWYXoY5if6tm8K9ZU8YgrbV,121.0,9.0401169939628e-05,WRT,World Rebuilding Trust,9.0
37ykeKLP8c9Zi47xmaHeNdpZsLgERkjtq5d3B34DsRKX,121.0,8.4922615238569e-05,milkdog69,milkdog69,9.0
23mcFoST3s5bHNBBoGAT6GvwqaKqGJ328g6Suzg9KX3v,121.0,7.9946435488386e-05,amewica,amewica,9.0
MhkBYm6SkgFtaL72rASkqNm2wPJQR2qjkYAVu1VEdwq,121.0,,,,
G5w15ERvbTjFCDvW1WnKQ4nHeAxvsbGvJNwpoZJqMfKi,120.0,0.000398220752985552,Eggs,Eggs After 11,9.0
3BvKGji3TsNdqoTDiWvBzzxp4EeT1SJafLUvFf5LGPKB,120.0,,,,
2iLFjFkvDvJdfr3uBkqTRHP2GD41f9ZKMBSQNvunmzek,120.0,3.0494290927086e-05,Throat,Throat Coin,9.0
FG4Pu9LmZJRyK9tbS7cUHRVF8PrrUqqFPiNMHcx6BqQo,119.0,7.4936699263691e-05,UST,United States Token,9.0
3Ah5b4FyB7sgYMANyCVDokzMqq22G7E3AWMghNhPzdxo,119.0,,,,
94PaTiEiF116EWwmXWYqVH3GfwdNqL46EcD5wWDWn14D,119.0,6.412194864238e-05,Gaytarded,Mochel Grode,9.0
29qaJCNFeC5QzPTHNMCw8dgbSZDZUmkpjRwejXk1pbCF,119.0,2.6813286358926e-05,Cap,🧢,9.0
J9C99ZSEGbgG8kjE2zRWrYapfM6uQjv1Pwdu8LhUkGiG,119.0,5.06714636023172e-05,Wifejak,Wifejak,9.0
HEsMH6Y6EnkApjAoErA4LB4bVWYDUyZkvyn46ULZkapA,118.0,0.000125715609639476,OGchan,OGchan's Froggies,9.0
7ktBie1GBEKnpawRHcU5S6APTMVuwEPgDxChLKEaBm5R,118.0,0.000187019441622379,Gwoat,Gwoat,9.0
6c5H3eE5AGHkoM957Ku41uK1Un91d6TgGRkuz1K1rvX7,118.0,1.8820406124166e-05,oskkpu,鬼勃起侍⭐︎,9.0
2B4iz16K9aXJxATYdd2PzngcZbuYcvtARJsW3MbtceVh,117.0,,,,
EQMNNHHtTVqVGDJzkWTZ3SzwDectyTzVwQaewWo5RckV,117.0,1.2493545359626e-05,OHMYCLAUDE,oh-my-claudecode,9.0
13WG7h37vDn8uWcSezeUkzLQGUiaXcPU3ETx9okdMKRs,117.0,,,,
G6rm9tkWAba2ypaBWiJV4G3SJQrU2xKZFgiKxVrrvDg1,117.0,8.521894085096925e-05,Worthless,Worthless Coin,9.0
Bs36LQTaVtF3BeoB6QN9F9gmJ2RDLqS5rjsFuvqvCWFh,116.0,1.5090139784327e-05,IPAD,Trump's Ipad,9.0
2AcpUZdbzettHyqZJ4TiRjY2F6mwpeMiqNhhkET9WFX9,116.0,1.7506081568451e-05,DOT,dot,9.0
7fd6vjZrNHC5aSnqgMks9sYyBDNKuudbXFcuSigsGmAg,116.0,1.8953994374545e-05,GEEKED,Geeked Patrick,9.0
Cz5XgKrQwgDeKKcAmKgi3p7gUDo4sJoy7FYLizkNGPkT,116.0,0.000120551372112266,CAPTCHA,Captcha (captcha.social),9.0
AUwSesvpXReGbAwJUsk3bkFHPaxQiBAhFLZWk3oKpump,116.0,6.288419904413e-06,SPODER,Spoderman,9.0
Dabka5qNfLYPL7bhXSr7q5CDTak3AccXBTidxHaYiGKM,116.0,3.6852862204533e-05,NUGGETS,NUGGETS,9.0
DATQLe2xt6sS7rFtqkhBGy3jv4fheqbCV8FwqksvxiPn,116.0,,,,
Dn2RnL8KmJazPWNzxtofzxo2GcQqGPQJF57DSYSwh1Qi,116.0,2.8198609238721e-05,EMOji,EMOji,9.0
CVEMBQA24GwwoDtU3NuN1bkATutvVTdQoWRFPjviE3ry,116.0,7.0894861879351e-05,roni,israeli barista,9.0
7KTv8UdXEnRkZJuoK1AHwQ6tspqLHrezEMYdjanwst9M,116.0,,,,
DK97Wuc7AbApSg6NFdh3yeotsAfnBbD8PoTEBYvxkDnB,115.0,9.1989991766683e-05,Cocked,I’m so Cocked,9.0
oPpkTziwdeyrDn1KW9THEC2VTrChUU9ncuqrJB47CAk,115.0,8.1445434258209e-05,AMURICENS,amuricens,9.0
EtxG9apekbTLAoSeEYxxZ55CQFjuakJvMeNkfmGmh6qM,115.0,0.000435957882368091,STC,shitcoin™,9.0
HGjsjtMJLgQTN2cougRRdArQGkcDWur38r9SsCnCfaG4,115.0,,,,
5Sne5xKsvXwGdzYzGKhjxkwbsuvS5DSh1AP7kAernTix,114.0,,,,
6yyquh7YCvgaVxkqMT8B5Z3aJ4s7MAsZTPP3ThuohT8t,114.0,,,,
9XwUSHnQ5QJCZfVoefR8YVCQa2ZWqrzGoNxXCNR58PrA,114.0,0.00039407825650382,AOC,The Next Generation Plan,9.0
EhBUx5J8mQPhCFfqJeacstPzkc3T7BjNfPrV38GfQb27,114.0,1.7413528031452e-05,$BAILOUT,Let's Bail Baddies,9.0
HEb6WmjKijojWE7MwR5D5t6cNFWTEzYTNMb4ygC8z9wk,114.0,0.00040727345752119,DUCK,Donald Duck,9.0
9dQf2FutdrQ9dYiqvBp9b3qahfB83txSSsx1XRK5yXvH,114.0,,,,
9abAidCJA9bU7S9VsXfeH118XRwr7cfC5uFo7UmPrDNo,114.0,1.6423353927864e-05,BUDDY,Claude Buddy,9.0
GzHwYHqcNPFCdEzwtEapXhn6RFq2GQVZ6YY4gJWkkPmE,114.0,2.7150624626199e-05,ニラ,Nira-Chan,9.0
AKj8n5FAatPano4n7U7CDD71esfLoCKh7XkkRNYBbQYF,113.0,0.000408535883371979,44,Dude 44,9.0
GvdwfTNNQCrBpgd7Zx3LqSwPDfRck7DE7j16vCb9mKg2,113.0,,,,
9ofG7CDe6P2V9hGRotR7Gaa1VVJ6zUnFARHeMQCPtdtV,112.0,3.461487043516767e-05,ALIVE,The Story Crypto Told First,9.0
Gs3mxi2ah47U7qVHXATL2WMLbpVdeFcYc9nnF3CLALHz,112.0,0.000112322370153982,MIKO,Sakura Miko,9.0
2L9yy5mTTfLrKuVSTBEYEvTyZqJTRBePEKYwJwu6uA4A,112.0,,,,
EzSntuko9duZRdhb7cnFvMiAEUPnYdMe6tQwfbDcDmog,111.0,8.8334885428027e-05,NOTHING,Nothing To Lose,9.0
FFejkm78sZ6Jep2niPn9fkGo5cqWGHKpsYQTadx7KX7m,111.0,,,,
2W9155EgGVVB3cxY4Pru4tEVjKaoTpVipNR4Q7hRHb1f,111.0,6.6939949537996e-05,Capy,Capy,9.0
94AteQKkbBkbV6uZRg59iLvFvRF6gyWLf3FDMWC4nspx,110.0,3.9824931255707e-05,TRUMP2,OFFICIAL TRUMP2,9.0
AdEnB7LfDC86X44KWvxFmzMqRY2rg6Djuqxhoypbtqqf,110.0,0.000200535671357672,114514,114514,9.0
B6KQgFjPp33mpnFgM86aGqNPQmKD8wVmzF5zjN8zgVvE,110.0,4.6092748154664e-05,HEARMEOUT,Hear me out,9.0
5m4zuerz4pe8k6id1bCEdeZDyD34nsMSpH1beHjEFz4T,110.0,2.069882371058105e-05,DJT,Donald Jesus Trump,9.0
8jbnRV255ZQoBYZ9N3s6WEU2Eiwezjfk9jeu3hBdbJiz,110.0,0.0002855519768537254,SOMETHING,something,9.0
tcdPzLnufiXjzVkLWRY6p2BLa1FW776R8gfGMR5z8v3,109.0,5.9493587977101e-05,Doodle,Doodle Me,9.0
2ugw5Cg7zk6y6zUgVniAecjz27gkwsC4YwaWZAJcg5Yd,109.0,,,,
8uSRyiri7i7rsEFaw48SHv4yvJAsrRUAnUXeM4DJHB2U,109.0,0.000103323727482599,Politiks,Politiks,9.0
GHfWKFqU4YAF1TeZxfkYWf9LMGv6nCbbF6DQCMr2E5he,108.0,0.000288157391986176,VDOR,Vanguard Digital Oil Reserve,9.0
9KKC7V36h3qvEVisNpFYAA8Sb8Yd3Vbn9MCersCvugye,108.0,4.5210325354517e-05,ELONWIFLOB,Elon Wif Lobster,9.0
13bhNTnX4bbqrB42MGZRtHMdT15ChwrdBX8VBdfCjGQu,108.0,5.8284880909571e-05,MEI,Matter Energy Intelligence,9.0
6t7RVsgWnzDjYqZLaXreXc67SbqJcFxQzPNyiDwBQ9up,108.0,,,,
HmRXx3Eg9sAZceBAv6Bupi7TeGjoRXRVhkuV3ox8AyPH,108.0,,,,
GLwwSku4sFu1NYGXrK4vyXMmQBDLZ2HX575pGurVRsh4,107.0,1.6355105303272e-05,Imagine,Imagine-Chan,9.0
HAfpXNaxZeVLEGwuXBfCGmwcReityDvjs5cyTsT1NL6m,107.0,5.5207562920155e-05,Skibidi,Skibidi Toilet,9.0
F2vREv5fA7Vpnr8j8kPzfgEwC2fDNxFpEFLgw32EzyQt,107.0,,,,
HNznHBaCaHh5RxtGqYLz16pJR8tndDZY1C9PvXUwgF3n,106.0,6.6382798609453e-05,FSP,Flying Space Poop,9.0
9Jz6TR5c8tvNK42uP9QVvmgmBgb2n9TsCqAhojf72cpd,106.0,0.000126209566749418,DTC,Dickcoin,9.0
A1bSQgD8R4XE5ZaCdq932JbEDhLRmgESh7t2yB8RYQkv,106.0,8.3338726688319e-05,Chicky,red dog,9.0
DugmMZFDaiFxAWP1fv121HyK2ScuJhwUyd3RC9gCSgxv,105.0,,,,
DXRCc4HSbRECwb7FdDtK5EyZaPQmcxn51yvM5gmwxoP3,105.0,8.6564674354198e-05,MET🔥,Meteora coin🔥,9.0
4NhZgKb4QQBJBJMyjE18VKueLyP63gMzRkCw41T9TNVt,105.0,0.000413829102045584,SNDK,SNDK,9.0
J7k861HGrnCzhwD8LnipYG5qPxhuhCCm4aHDDB6GoLxs,105.0,,,,
8zD1DkdSsxs1bVB4xMsBgb4NsPjpuuf7HN1Z9GHVc5o2,105.0,9.0847364260978e-05,Apple,Apple Coin,9.0
81nenyFdLxenHh4TvgHfWFUnTW7zPDFCzr88tKaf68M9,105.0,7.184254783072709e-05,TNTD,Total Neurotypical Death,9.0
DkQaPmAXtUWU2FMEzjL5Y9DaKfp86vdLtXhtHdFg9xVC,105.0,0.00041889455807558,Fig,Fig,9.0
HCqbFp7XgQQ82HxRjb2rjb11pb6HTPk8B2cKvJaSGSbn,104.0,7.698659400967e-06,TIME,The True Currency,9.0
md2AFo6phupBTH6jUGZ322QVAfi1QhptHERT5i7B44K,104.0,,,,
8K5PjztaBh2Xv8hMpbtEJe645x422Eg3TQ4FTvtLCUgh,104.0,,,,
7VNwnfNuxZGPxCDSipEU1sRyX6cyPU8Fhsr9j3itf9kC,104.0,,,,
3kWwbusjNLUPMWzUhHUYr8r94CVFCJiZuHZbzt5LDAcn,104.0,0.000491537718325939,PANDAELON,熊猫埃隆,9.0
GRLngFL8GTCR6fYtWaWDCCLnUCcRntRxhwvSb6viub1a,103.0,,,,
Cp3DY7gdcRPYvy1aQPybjo9sjjfwGkS2tPxzmCgnZg89,103.0,,,,
9GQpYygkqe8G8uiWEWpoAoGxzHJgf268EaQqUgU5fGZ9,103.0,2.1357304253345e-05,BOB,BOB,9.0
AwHvzibpwD4gp4aAMaCP9bS2XnmvB5rVq3kgnPj5ynee,102.0,,,,
1feJob9qe3cNuPfXtQdPFmUhN68D7kdewioqVtFmsdv,102.0,5.8156169903054e-05,Murphy,murphydoesnotmatter,9.0
4QiViprZ5ZuXr38NdQtoZTbzUS75GK9ZepnmrupKGeKC,102.0,6.5782534520954e-05,Autofare,Autofare,9.0
GBcgbEMotqLebX74CgYNwSGaWA2tLtw9HVfMwTrqAHrr,102.0,1.7211119792189e-06,BATTLE,Battle Agent,9.0
67FfcGLY6TgLHNNMnZvZHsnnTBSrDeeiS2cVqiqUvs9X,102.0,0.000112730874833818,CUCK,Cuck Olympics,9.0
Bk7zur6jWHF2LQkjFd7nhCXjcdanMi6BGgfewFSgSArL,102.0,3.6477224664358e-05,KYLO,Kylo The Doge,9.0
5GNTLkNL1tjRvQNiFj76vXWAAaxDDadYNBmWUw9cVJCx,102.0,0.000194363310994557,2026,Elun Mask,9.0
416xGBFbf5XgaMHcjsgF53qFMUJrEfQwcBTjUMPEKAxg,102.0,0.000420595852311161,NODES,nodes.city,9.0
36Z3AF6hyiA8kXvz2opTuo1GvTV7xw6PSD6Dv5FF1CbW,102.0,0.000124929401586346,MOODUANG,Moo Duang,9.0
B377Nzxi6Jy8NbjQZZWgkiGLroDx4pHVT8CEFCSQnW71,102.0,0.000252372191219665,Onion,Onion,9.0
CvJgBciBM7KUsxZjdWJVpnRKBRWpne4Az6YpZ4B3D5Aq,101.0,,,,
61Einz6iP67qHKBBwLoJ6XgX4tnZk5ceJBb6LccvmyuF,101.0,,,,
HNumANjxm2jRvib1rznxqbgSzCUDQH7DpDqn2LrFpump,101.0,2.44045116472291e-06,BOP,Bored of Peace,9.0
CMEEJ7gx8E47wgErnnAQoTn469W1uG3tXBhPcPzYmVuB,101.0,4.5253659910938e-05,BELIEVE,创建者：H3GN...sQpw,9.0
4XWYLEurdecrpLGQ5BdUbmQVty5acNitG9TJAGCQK31H,101.0,8.0142104398072e-05,amewica,amewica,9.0
BgdPikFZvJGRPHuuYU9uqS7DPPeMW6fPJbec9mm9zsYT,101.0,6.2884207393871e-05,forward,the only way is forward,9.0
